"Name","trainer/epoch","val/acc","val/auc","val/cls_confmat_00","val/cls_confmat_01","val/cls_confmat_10","val/cls_confmat_11","val/loss","calibration_method","architecture","lr_scheduler","lr_strategy","State","Created","Runtime","Sweep","T_max","alpha","base_lr","batch_size","beta","binary_bce_from_two_logits","binary_single_logit","cal_auc_floor","cal_bootstraps","cal_ema_beta","cal_fallback","cal_init_threshold","cal_max_delta","cal_min_tp","cal_q_bounds","cal_rate_tolerance","cal_warmup_epochs","class_balance","class_counts","cls_decision","cls_loss","cls_threshold","console_epoch_log","console_iter_log","debug","debug_transforms","dropout_rate","early_terminate.min_iter","early_terminate.type","epochs","eta_min","factor","head_multiplier","hidden_size","in_channels","input_shape","log_calibrated","lr","method","metric.goal","metric.name","mlp_dim","multi_weight","num_classes","num_heads","num_layers","num_workers","optimizer","param_groups","parameters.T_max","parameters.alphas","parameters.architecture","parameters.base_lr.distribution","parameters.base_lr.max","parameters.base_lr.min","parameters.batch_sizes","parameters.betas","parameters.binary_bce_from_two_logits","parameters.binary_single_logit","parameters.cal_auc_floors","parameters.cal_bootstrapss","parameters.cal_ema_betas","parameters.cal_fallbacks","parameters.cal_init_thresholds","parameters.cal_max_deltas","parameters.cal_min_tps","parameters.cal_q_bounds","parameters.cal_rate_tolerances","parameters.cal_warmup_epochss","parameters.calibration_methods","parameters.class_balance","parameters.class_counts","parameters.cls_decision","parameters.cls_loss","parameters.cls_threshold","parameters.console_epoch_log","parameters.console_iter_log","parameters.debug","parameters.debug_transforms","parameters.dropout_rate.distribution","parameters.dropout_rate.max","parameters.dropout_rate.min","parameters.epochs","parameters.eta_min","parameters.factors","parameters.head_multipliers","parameters.hidden_sizes","parameters.in_channels","parameters.input_shape","parameters.log_calibrated","parameters.lr.distribution","parameters.lr.max","parameters.lr.min","parameters.lr_schedulers","parameters.mlp_dims","parameters.multi_weight","parameters.num_classes","parameters.num_headss","parameters.num_layerss","parameters.num_workers","parameters.optimizer","parameters.param_groupss","parameters.patch_size","parameters.patiences","parameters.plateau_metric","parameters.plateau_mode","parameters.positive_index","parameters.run_cap","parameters.seed","parameters.task","parameters.threshold","parameters.two_pass_val","parameters.warmup_epochss","parameters.warmup_start_factors","parameters.weight_decay.distribution","parameters.weight_decay.max","parameters.weight_decay.min","patch_size","patience","plateau_metric","plateau_mode","positive_index","program","run_cap","seed","task","threshold","two_pass_val","warmup_epochs","warmup_start_factor","weight_decay","parameters.cls_thresholds","parameters.param_groups","parameters.patience","parameters.plateau_thresholds","plateau_threshold","head_keys","head_lr_scale","head_wd_scale","parameters.head_keys","parameters.head_lr_scale","parameters.head_wd_scale","parameters.lr_strategys","debug_score_bins","debug_score_hist","parameters.debug_score_bins","parameters.debug_score_hist","opt/lr","train/loss","train/lr","trainer/iteration","val/cal_thr","val/cls_confmat","val/gt_pos_rate","val/pos_rate","val/prec","val/prec_0","val/prec_1","val/recall","val/recall_0","val/recall_1","val/threshold","val/bal_acc","val/debug_pos_hist","val/debug_pos_max","val/debug_pos_median","val/debug_pos_min","val/debug_pos_q10","val/debug_pos_q90","val/debug_pos_rate@0.5","val/f1","val/search_threshold","val/score_mean","val/score_std","enable_decision_health","freeze_backbone_epochs","freeze_backbone_warmup","head_logits","health_iters_warmup","health_rate_gain","health_warmup","health_warmup_max_delta","init_head_bias_from_prior","init_threshold_from_prior","parameters.enable_decision_health","parameters.freeze_backbone_epochs","parameters.freeze_backbone_warmups","parameters.head_keyss","parameters.head_logits","parameters.head_lr_scales","parameters.health_iters_warmup","parameters.health_rate_gain","parameters.health_warmup","parameters.health_warmup_max_delta","parameters.init_head_bias_from_prior","parameters.init_threshold_from_prior","parameters.posprob_mode","parameters.rate_tol_override","parameters.thr_hysteresiss","parameters.thr_max","parameters.thr_min","parameters.thr_min_tns","parameters.thr_min_tps","parameters.thr_posrate_max","parameters.thr_posrate_min","parameters.thr_warmup_epochs","parameters.thr_warmup_epochss","posprob_mode","rate_tol_override","thr_hysteresis","thr_max","thr_min","thr_min_tn","thr_min_tp","thr_posrate_max","thr_posrate_min","thr_warmup_epochs","image_size","parameters.image_size","parameters.spatial_dims","parameters.tasks","spatial_dims","tasks","val/max","val/mean","val/median","val/min","val/posprob_stats.max","val/posprob_stats.mean","val/posprob_stats.median","val/posprob_stats.min","val/posprob_stats/max","val/posprob_stats/mean","val/posprob_stats/median","val/posprob_stats/min","val/precision_macro","val/precision_pos","val/recall_macro","val/recall_pos","val/search_auc","val/search_confmat","val/search_confmat_00","val/search_confmat_01","val/search_confmat_10","val/search_confmat_11","val/search_pos_rate"
"stellar-sweep-13","40","0.6092362344582594","0.631380873007605","223","108","112","120","0.6804117626614041","bal_acc","vit","plateau","","finished","2025-09-17T06:25:39.000Z","13116","pmrqwklq","40","","","32","","","","0.55","","0.1","","","0.2","","","","","","","threshold","bce","0.5","","","","","0.227751782825344","","","40","0","0.5","","768","1","[256,256]","","0.0001503702494885399","","","","3072","","2","6","8","8","adamw","auto","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16","10","val/auc","max","","","","","classification","","true","2","0.2","0.000010543609917033268","","","","","0.0001","mlp_head","1.5","1.5","","","","","","","","","0.00003759256237213497","0.637041449546814","0.00003759256237213497","3280","","[[223,108],[112,120]]","0.41207815275310833","","","","","","","","","0.5954786539077759","","","","","","","","","0.5","0.4957119822502136","0.1204230934381485","","2","true","1","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.03","0.95","0.05","0","5","0.95","0.05","5","","","","","","","","","","","","","","","","","","","0.5959937156323645","0.5263157894736842","0.5954786956974685","0.5172413793103449","0.631380873007605","[[223,108],[112,120]]","223","108","112","120","0.4049733570159858"
"laced-sweep-12","40","0.5879218472468917","0.6141915824565058","243","88","144","88","0.6696839001443651","bal_acc","vit","plateau","","finished","2025-09-17T02:23:58.000Z","14476","pmrqwklq","40","","","64","","","","0.55","","0.3","","","0.1","","","","","","","threshold","bce","0.5","","","","","0.2333113635925399","","","40","0","0.5","","384","1","[256,256]","","0.00035117630233933545","","","","3072","","2","6","10","8","adamw","auto","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16","10","val/auc","max","","","","","classification","","true","3","0.1","0.000010823837390015452","","","","","0.0001","mlp_head","1.5","1.5","","","","","","","","","0.00017558815116966773","0.675521969795227","0.00017558815116966773","1640","","[[243,88],[144,88]]","0.41207815275310833","","","","","","","","","0.5567246675491333","","","","","","","","","0.5","0.4156658351421356","0.15109604597091675","","2","false","1","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.02","0.95","0.05","0","10","0.95","0.05","5","","","","","","","","","","","","","","","","","","","0.563953488372093","0.5","0.556724658818627","0.3793103448275862","0.6141915824565058","[[243,88],[144,88]]","243","88","144","88","0.31261101243339257"
"stilted-sweep-11","40","0.5381882770870338","0.6288545681841857","94","237","23","209","0.6808549563090006","bal_acc","vit","plateau","","finished","2025-09-16T22:27:59.000Z","14135","pmrqwklq","40","","","64","","","","0.55","","0.2","","","0.2","","","","","","","threshold","bce","0.4","","","","","0.2043673941380093","","","40","0","0.5","","768","1","[256,256]","","0.00021659639198429444","","","","3072","","2","8","8","8","adamw","auto","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16","10","val/auc","max","","","","","classification","","true","0","0.1","0.000021709363130152983","","","","","0.0005","classifier","1.5","1.5","","","","","","","","","0.00010829819599214722","0.6727296113967896","0.00010829819599214722","1640","","[[94,237],[23,209]]","0.41207815275310833","","","","","","","","","0.5924249887466431","","","","","","","","","0.4","0.501334547996521","0.11756862699985504","","2","true","1","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.01","0.95","0.05","0","0","0.95","0.05","5","","","","","","","","","","","","","","","","","","","0.6360143344448277","0.468609865470852","0.5924249921866861","0.9008620689655172","0.6288545681841857","[[94,237],[23,209]]","94","237","23","209","0.7921847246891652"
"denim-sweep-10","40","0.5754884547069272","0.6336206896551725","214","117","122","110","0.6765464676751031","f1","vit","warmcos","","finished","2025-09-16T18:20:55.000Z","14801","pmrqwklq","40","","","64","","","","0.55","","0.1","","","0.1","","","","","","","threshold","bce","0.5","","","","","0.23353836393488872","","","40","0","0.5","","384","1","[256,256]","","0.0003605021758091967","","","","2048","","2","8","12","8","adamw","auto","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16","10","val/auc","max","","","","","classification","","true","2","0.1","0.00003678345856748322","","","","","0.0001","classifier","1.5","1.5","","","","","","","","","0","0.678849995136261","6.156488512935238e-7","1640","","[[214,117],[122,110]]","0.41207815275310833","","","","","","","","","0.5603318214416504","","","","","","","","","0.5","0.4909221827983856","0.11169679462909698","","2","true","1","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.01","0.95","0.05","0","5","0.95","0.05","5","","","","","","","","","","","","","","","","","","","0.5607431298510593","0.4845814977973568","0.5603318053963955","0.4741379310344827","0.6336206896551724","[[214,117],[122,110]]","214","117","122","110","0.40319715808170514"
"solar-sweep-9","40","0.6429840142095915","0.6977679966663193","211","120","81","151","0.6236285236146715","bal_acc","vit","cosine","","finished","2025-09-16T14:33:02.000Z","13623","pmrqwklq","40","","","32","","","","0.5","","0.3","","","0.05","","","","","","","threshold","bce","0.5","","","","","0.1809540194165265","","","40","0","0.3","","384","1","[256,256]","","0.0007351426572318187","","","","2048","","2","12","8","8","adamw","auto","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16","10","val/auc","max","","","","","classification","","true","0","0.2","0.00003829356948661243","","","","","0.0005","classification_head","1","1.5","","","","","","","","","0","0.626673698425293","0.0000011330997353935997","3280","","[[211,120],[81,151]]","0.41207815275310833","","","","","","","","","0.6441621780395508","","","","","","","","","0.5","0.4490046799182892","0.19996847212314608","","2","false","1","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.01","0.95","0.05","5","10","0.95","0.05","5","","","","","","","","","","","","","","","","","","","0.6398991558408735","0.5571955719557196","0.644162152307532","0.6508620689655172","0.6977679966663195","[[211,120],[81,151]]","211","120","81","151","0.48134991119005327"
"honest-sweep-8","40","0.5950266429840142","0.6380221898114387","241","90","138","94","0.6689062482780881","f1","vit","cosine","","finished","2025-09-16T10:47:25.000Z","13514","pmrqwklq","40","","","32","","","","0.55","","0.1","","","0.2","","","","","","","threshold","bce","0.5","","","","","0.20593868797116377","","","40","0","0.3","","768","1","[256,256]","","0.00023908527618836544","","","","2048","","2","8","10","8","adamw","split","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16","10","val/auc","max","","","","","classification","","true","0","0.1","0.000029716669271398485","","","","","0.0001","classifier","1","1.5","","","","","","","","","0","0.6996681690216064","3.685100579058293e-7","3280","","[[241,90],[138,94]]","0.41207815275310833","","","","","","","","","0.5666345357894897","","","","","","","","","0.5","0.46334660053253174","0.11483175307512283","","2","true","1","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.02","0.95","0.05","0","5","0.95","0.05","5","","","","","","","","","","","","","","","","","","","0.573376735115292","0.5108695652173914","0.5666345452651318","0.4051724137931034","0.6380221898114387","[[241,90],[138,94]]","241","90","138","94","0.3268206039076377"
"giddy-sweep-7","40","0.6642984014209592","0.7362485675591208","234","97","92","140","0.6102940754757987","f1","vit","cosine","","finished","2025-09-16T07:01:13.000Z","13545","pmrqwklq","40","","","32","","","","0.5","","0.2","","","0.1","","","","","","","threshold","bce","0.5","","","","","0.20218185333457345","","","40","0","0.3","","384","1","[256,256]","","0.00035212623404602266","","","","2048","","2","12","8","8","adamw","split","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16","10","val/auc","max","","","","","classification","","true","0","0.1","0.000011223538607568657","","","","","0.0001","cls","1.5","1.5","","","","","","","","","0","0.5403653979301453","5.427438316871804e-7","3280","","[[234,97],[92,140]]","0.41207815275310833","","","","","","","","","0.6551984548568726","","","","","","","","","0.5","0.4373576641082764","0.27332037687301636","","2","false","1","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.03","0.95","0.05","5","5","0.95","0.05","5","","","","","","","","","","","","","","","","","","","0.6542543553105019","0.5907172995780591","0.6551984581727264","0.603448275862069","0.7362485675591208","[[234,97],[92,140]]","234","97","92","140","0.4209591474245116"
"divine-sweep-6","40","0.5968028419182948","0.6220179185331806","283","48","179","53","0.6748292379909091","f1","vit","warmcos","","finished","2025-09-16T03:04:04.000Z","14207","pmrqwklq","40","","","64","","","","0.55","","0.3","","","0.1","","","","","","","threshold","bce","0.6","","","","","0.19725536206788216","","","40","0","0.3","","768","1","[256,256]","","0.0001254647344349512","","","","3072","","2","12","8","8","adamw","auto","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16","10","val/auc","max","","","","","classification","","true","2","0.2","0.000028355466058705177","","","","","0.0001","mlp_head","1.5","1.5","","","","","","","","","0","0.7026147842407227","2.1426283893944317e-7","1640","","[[283,48],[179,53]]","0.41207815275310833","","","","","","","","","0.5417165756225586","","","","","","","","","0.6","0.4753492772579193","0.11353879421949388","","2","true","1","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.02","0.95","0.05","0","5","0.95","0.05","5","","","","","","","","","","","","","","","","","","","0.5686532939008186","0.5247524752475248","0.5417165850609439","0.22844827586206895","0.6220179185331806","[[283,48],[179,53]]","283","48","179","53","0.17939609236234458"
"deft-sweep-5","40","0.5808170515097691","0.6093733722262735","250","81","155","77","0.6808183193206787","f1","vit","warmcos","","finished","2025-09-15T23:19:25.000Z","13457","pmrqwklq","40","","","32","","","","0.55","","0.3","","","0.1","","","","","","","threshold","bce","0.5","","","","","0.22727266056433224","","","40","0","0.5","","384","1","[256,256]","","0.0000460825998633228","","","","2048","","2","12","12","8","adamw","auto","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16","10","val/auc","max","","","","","classification","","true","2","0.2","0.000020561105894919253","","","","","0.0001","cls","1.5","1.5","","","","","","","","","0","0.6837273240089417","7.86977210520071e-8","3280","","[[250,81],[155,77]]","0.41207815275310833","","","","","","","","","0.5435917377471924","","","","","","","","","0.5","0.4636008143424988","0.1052941381931305","","2","true","1","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.01","0.95","0.05","5","10","0.95","0.05","5","","","","","","","","","","","","","","","","","","","0.5523128613845913","0.4873417721518987","0.5435917803937911","0.33189655172413796","0.6093733722262735","[[250,81],[155,77]]","250","81","155","77","0.28063943161634103"
"dulcet-sweep-4","40","0.6749555950266429","0.7441009480154184","223","108","75","157","0.6700018776787652","f1","vit","plateau","","finished","2025-09-15T19:11:43.000Z","14837","pmrqwklq","40","","","64","","","","0.55","","0.2","","","0.1","","","","","","","threshold","bce","0.6","","","","","0.20547811864564677","","","40","0","0.3","","768","1","[256,256]","","0.00013025629508648772","","","","3072","","2","12","12","8","adamw","auto","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16","10","val/auc","max","","","","","classification","","true","0","0.2","0.00001750192159256975","","","","","0.0001","classifier","1.5","1.5","","","","","","","","","0.00013025629508648772","0.4397603273391723","0.00013025629508648772","1640","","[[223,108],[75,157]]","0.41207815275310833","","","","","","","","","0.6752200722694397","","","","","","","","","0.6","0.49502047896385193","0.3328782320022583","","2","false","1","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.01","0.95","0.05","5","5","0.95","0.05","5","","","","","","","","","","","","","","","","","","","0.6703874889198429","0.5924528301886792","0.6752200750078133","0.6767241379310345","0.7441009480154184","[[223,108],[75,157]]","223","108","75","157","0.4706927175843694"
"swept-sweep-3","40","0.5790408525754884","0.6185149494739034","214","117","120","112","0.6609493162896898","f1","vit","warmcos","","finished","2025-09-15T14:39:19.000Z","16323","pmrqwklq","40","","","32","","","","0.55","","0.3","","","0.2","","","","","","","threshold","bce","0.4","","","","","0.18591461831891623","","","40","0","0.3","","384","1","[256,256]","","0.0006103280858808834","","","","1536","","2","6","10","8","adamw","split","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16","10","val/auc","max","","","","","classification","","true","0","0.2","0.00003957118853208551","","","","","0.0005","fc","1","1.5","","","","","","","","","0","0.6364249587059021","9.407189010347892e-7","3280","","[[214,117],[120,112]]","0.41207815275310833","","","","","","","","","0.5646421313285828","","","","","","","","","0.5","0.4455810487270355","0.13993443548679352","","2","false","1","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.03","0.95","0.05","5","0","0.95","0.05","5","","","","","","","","","","","","","","","","","","","0.564900766153283","0.4890829694323144","0.5646421502239817","0.4827586206896552","0.6185149494739035","[[214,117],[120,112]]","214","117","120","112","0.4067495559502664"
"light-sweep-2","40","0.6536412078152753","0.7127956037087196","213","118","77","155","0.6230170991685655","bal_acc","vit","warmcos","","finished","2025-09-15T08:49:52.000Z","20932","pmrqwklq","40","","","32","","","","0.5","","0.2","","","0.05","","","","","","","threshold","bce","0.6","","","","","0.23288495673144333","","","40","0","0.3","","384","1","[256,256]","","0.00003100250559551599","","","","3072","","2","12","10","8","adamw","auto","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16","10","val/auc","max","","","","","classification","","true","0","0.2","0.00001815435728196317","","","","","0.0001","classifier","1.5","1.5","","","","","","","","","0","0.6277514696121216","4.778518909390435e-8","3280","","[[213,118],[77,155]]","0.41207815275310833","","","","","","","","","0.6558040380477905","","","","","","","","","0.6","0.4822574257850647","0.19995364546775815","","2","false","1","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.01","0.95","0.05","5","0","0.95","0.05","5","","","","","","","","","","","","","","","","","","","0.6511241631931287","0.5677655677655677","0.6558039899989583","0.6681034482758621","0.7127956037087196","[[213,118],[77,155]]","213","118","77","155","0.4849023090586146"
"glamorous-sweep-1","40","0.6305506216696269","0.7137332013751433","193","138","70","162","0.6296416984664069","bal_acc","vit","warmcos","","finished","2025-09-15T02:44:24.000Z","21903","pmrqwklq","40","","","64","","","","0.55","","0.3","","","0.05","","","","","","","threshold","bce","0.5","","","","","0.1980005818329952","","","40","0","0.3","","384","1","[256,256]","","0.00004799490531311604","","","","2048","","2","6","8","8","adamw","auto","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16","10","val/auc","max","","","","","classification","","true","0","0.2","0.000013384275735883608","","","","","0.0001","fc","1.5","1.5","","","","","","","","","0","0.6145719289779663","7.397613779523014e-8","1640","","[[193,138],[70,162]]","0.41207815275310833","","","","","","","","","0.6406787037849426","","","","","","","","","0.5","0.4621508717536926","0.23081094026565552","","2","false","1","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.01","0.95","0.05","5","5","0.95","0.05","5","","","","","","","","","","","","","","","","","","","0.6369201520912547","0.54","0.6406787165329721","0.6982758620689655","0.7137332013751433","[[193,138],[70,162]]","193","138","70","162","0.5328596802841918"
"floral-sweep-6","40","0.5701598579040853","0.590920929263465","288","43","199","33","0.676277736822764","f1","vit","cosine","","finished","2025-09-14T11:38:29.000Z","21309","a88gvtfm","40","","","64","","","","0.5","","0.2","","","0.2","","","","","","","threshold","bce","0.6","","","","","0.2328160385024834","","","40","0","0.5","","768","1","[256,256]","","0.0002763742073983574","","","","3072","","2","12","12","8","adamw","auto","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16","10","val/auc","max","","","","","classification","","true","3","0.1","0.000036496137478151893","","","","","0.0001","fc","1.5","1.5","","","","","","","","","0","0.6865673065185547","4.259847230902062e-7","1640","","[[288,43],[199,33]]","0.41207815275310833","","","","","","","","","0.5061660408973694","","","","","","","","","0.6","0.4326304495334625","0.1076199784874916","","2","true","1","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.03","0.95","0.05","0","10","0.95","0.05","5","","","","","","","","","","","","","","","","","","","0.5127931481681617","0.4342105263157895","0.5061660068757162","0.14224137931034483","0.590920929263465","[[288,43],[199,33]]","288","43","199","33","0.1349911190053286"
"sage-sweep-5","40","0.6216696269982238","0.6674914053547244","188","143","70","162","0.6337173448668586","bal_acc","vit","plateau","","finished","2025-09-14T06:17:59.000Z","19190","a88gvtfm","40","","","64","","","","0.55","","0.3","","","0.2","","","","","","","threshold","bce","0.4","","","","","0.2221655143445109","","","40","0","0.5","","384","1","[256,256]","","0.00014911515295080674","","","","2048","","2","8","10","8","adamw","auto","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16","10","val/auc","max","","","","","classification","","true","3","0.2","0.00001083940591887318","","","","","0.0005","classification_head","1","1.5","","","","","","","","","0.00007455757647540337","0.7361139059066772","0.00007455757647540337","1640","0.4","[[188,143],[70,162]]","0.41207815275310833","","","","","","","","0.4","0.6331258416175842","","","","","","","","","0.4","0.4061015844345093","0.16237711906433103","","2","false","1","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.01","0.95","0.05","5","0","0.95","0.05","5","","","","","","","","","","","","","","","","","","","0.6299148557631211","0.5311475409836065","0.6331258464423377","0.6982758620689655","0.6674914053547244","[[188,143],[70,162]]","188","143","70","162","0.5417406749555951"
"rare-sweep-4","40","0.5683836589698046","0.6036696530888634","243","88","155","77","0.6775226261880662","f1","vit","warmcos","","finished","2025-09-14T03:45:19.000Z","9139","a88gvtfm","40","","","32","","","","0.5","","0.1","","","0.1","","","","","","","threshold","bce","0.5","","","","","0.22428104986081993","","","40","0","0.3","","768","1","[256,256]","","0.00024118675069719807","","","","2048","","2","12","8","8","adamw","split","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16","10","val/auc","max","","","","","classification","","true","3","0.2","0.00004002409982935013","","","","","0.0001","classifier","1.5","1.5","","","","","","","","","0","0.6937792897224426","4.344390163887278e-7","3280","0.5","[[243,88],[155,77]]","0.41207815275310833","","","","","","","","0.5","0.5330177545547485","","","","","","","","","0.5","0.4610002636909485","0.11096127331256866","","2","true","1","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.03","0.95","0.05","5","5","0.95","0.05","5","","","","","","","","","","","","","","","","","","","0.538609715242881","0.4666666666666667","0.5330177622669028","0.33189655172413796","0.6036696530888634","[[243,88],[155,77]]","243","88","155","77","0.29307282415630553"
"pious-sweep-3","40","0.5559502664298401","0.6769324929680174","126","205","45","187","0.6660416192478604","bal_acc","vit","cosine","","finished","2025-09-14T01:04:03.000Z","9642","a88gvtfm","40","","","64","","","","0.5","","0.2","","","0.05","","","","","","","threshold","bce","0.5","","","","","0.23734438988577097","","","40","0","0.5","","768","1","[256,256]","","0.00005921648624785485","","","","1536","","2","8","12","8","adamw","auto","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16","10","val/auc","max","","","","","classification","","true","3","0.2","0.000010695615445655042","","","","","0.0005","cls","1.5","1.5","","","","","","","","","0","0.6628745794296265","9.127233229947693e-8","1640","0.5","[[126,205],[45,187]]","0.41207815275310833","","","","","","","","0.5","0.5933495759963989","","","","","","","","","0.5","0.529610276222229","0.15403509140014648","","2","false","1","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.03","0.95","0.05","5","0","0.95","0.05","5","","","","","","","","","","","","","","","","","","","0.6069414607948442","0.4770408163265306","0.5933495676632983","0.8060344827586207","0.6769324929680174","[[126,205],[45,187]]","126","205","45","187","0.6962699822380106"
"zany-sweep-2","40","0.5825932504440497","0.5815514636941349","277","54","181","51","0.6889621615409851","f1","vit","warmcos","","finished","2025-09-13T22:25:31.000Z","9500","a88gvtfm","40","","","64","","","","0.55","","0.1","","","0.1","","","","","","","threshold","bce","0.6","","","","","0.1863976826827078","","","40","0","0.3","","384","1","[256,256]","","0.00029247683772962955","","","","1536","","2","8","8","8","adamw","split","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16","10","val/auc","max","","","","","classification","","true","0","0.1","0.0000194652071470838","","","","","0.0001","classification_head","1","1.5","","","","","","","","","0","0.6746987104415894","4.508042407552677e-7","1640","0.597","[[277,54],[181,51]]","0.41207815275310833","","","","","","","","0.597","0.5283428430557251","","","","","","","","","0.597","0.49199438095092773","0.08504680544137955","","2","true","1","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.03","0.95","0.05","5","5","0.95","0.05","5","","","","","","","","","","","","","","","","","","","0.5452588895820337","0.4857142857142857","0.5283427961245963","0.21982758620689655","0.5815514636941349","[[277,54],[181,51]]","277","54","181","51","0.18650088809946713"
"wild-sweep-1","40","0.6341030195381883","0.7052948223773311","191","140","66","166","0.6255335609118143","f1","vit","warmcos","","finished","2025-09-13T19:43:18.000Z","9715","a88gvtfm","40","","","64","","","","0.5","","0.2","","","0.1","","","","","","","threshold","bce","0.5","","","","","0.1822180710293983","","","40","0","0.5","","768","1","[256,256]","","0.00011679402363270789","","","","2048","","2","8","10","8","adamw","split","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16","10","val/auc","max","","","","","classification","","true","2","0.1","0.000019195374625142805","","","","","0.0001","fc","1","1.5","","","","","","","","","0","0.6484419107437134","1.994554022483405e-7","1640","0.5","[[191,140],[66,166]]","0.41207815275310833","","","","","","","","0.5","0.6462782621383667","","","","","","","","","0.5","0.49138304591178894","0.19768784940242767","","2","false","1","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.03","0.95","0.05","5","10","0.95","0.05","5","","","","","","","","","","","","","","","","","","","0.642837160804659","0.5424836601307189","0.6462782581518909","0.7155172413793104","0.7052948223773311","[[191,140],[66,166]]","191","140","66","166","0.5435168738898757"
