task,epochs,l2_reg,dropout,batch_size,input_shape,learning_rate,best_epoch,best_val_loss,dice_coefficient,epoch,graph,iou_metric,loss,test_dice,test_iou,test_loss,val_dice_coefficient,val_iou_metric,val_loss,run_id,sweep,lr_multiplier,base_learning_rate,effective_learning_rate
segmentation,40,0.00011031453156235804,0.2291786013168968,8,"[256, 256, 1]",0.009746366184179747,17,1.1773723363876345,0.5316434502601624,27,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3643831014633178,1.181757926940918,0.5342183709144592,0.3664510250091553,1.1730401515960691,0.524009644985199,0.3568319082260132,1.1784018278121948,ml8e61nc,original,,,0.009746366184179747
segmentation,40,0.00042250626983128184,0.1440383446956618,4,"[256, 256, 1]",0.00033909848154722893,33,1.1599758863449097,0.536991536617279,39,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3723424375057221,1.1641110181808472,0.5376300811767578,0.37211018800735474,1.157256245613098,0.5348007678985596,0.36933282017707825,1.1602085828781128,cn1jsdyf,original,,,0.00033909848154722893
segmentation,40,0.00018850282216884375,0.4235841568764567,4,"[256, 256, 1]",0.00025924801430895204,37,1.158350110054016,0.5380986928939819,39,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.37292301654815674,1.162137746810913,0.532026469707489,0.366668313741684,1.158152461051941,0.5294579267501831,0.36413925886154175,1.1600770950317385,zfbdfwp1,original,,,0.00025924801430895204
segmentation,40,0.0009686025814942612,0.4298762826226593,8,"[256, 256, 1]",0.0029261179913803673,7,1.1584949493408203,0.539257287979126,17,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3717118203639984,1.1643285751342771,0.5447889566421509,0.3764130473136902,1.1551433801651,0.5254338979721069,0.35801002383232117,1.1635090112686155,9ewqyo5i,original,,,0.0029261179913803673
segmentation,40,0.00029273844121413724,0.29421169383346724,4,"[256, 256, 1]",0.003797056126869664,20,1.1610549688339231,0.5365314483642578,30,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3711787760257721,1.1651629209518433,0.5392194986343384,0.373662143945694,1.1582268476486206,0.5348631739616394,0.36938729882240295,1.1628096103668213,57hx4lqi,original,,,0.003797056126869664
segmentation,40,0.00013179164766685916,0.3394654815633531,4,"[256, 256, 1]",0.004847315381530227,36,1.1608778238296509,0.5201851725578308,39,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.35585251450538635,1.189817190170288,0.5288866758346558,0.3638923168182373,1.1790611743927002,0.5244448781013489,0.35983672738075256,1.1846137046813965,r9azwgtg,original,,,0.004847315381530227
segmentation,40,0.0004642770233292183,0.3079584710125607,4,"[256, 256, 1]",0.006923912188087884,3,1.1644912958145142,0.5337660312652588,13,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3688491880893707,1.171264410018921,0.5422984957695007,0.3767005801200866,1.1602563858032229,0.5223413705825806,0.35749444365501404,1.1698371171951294,kj4svldg,original,,,0.006923912188087884
segmentation,40,0.0008521043821963491,0.2719663843646928,8,"[256, 256, 1]",0.001196395371877116,27,1.1556936502456665,0.5421485900878906,37,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3741864264011383,1.1613506078720093,0.5459750890731812,0.37754198908805847,1.153311014175415,0.5370633006095886,0.36892980337142944,1.156581163406372,ks28t1e0,original,,,0.001196395371877116
segmentation,40,0.000986890427985603,0.36399439950972,8,"[256, 256, 1]",0.004959401002586196,4,1.1587928533554075,0.5398890972137451,14,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3723814785480499,1.164767861366272,0.5445578694343567,0.3761899769306183,1.1556357145309448,0.500581681728363,0.33529219031333923,1.1895699501037598,dhslzy4k,original,,,0.004959401002586196
segmentation,40,0.0007590241688038692,0.21841139230172177,8,"[256, 256, 1]",0.008628820297694673,4,1.1586942672729492,0.539644181728363,14,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3718172311782837,1.1641981601715088,0.5438446402549744,0.3755135536193848,1.1551437377929688,0.5326621532440186,0.3647851347923279,1.1603485345840454,h0bhq293,original,,,0.008628820297694673
segmentation,40,0.00023400646031094727,0.27659322899143485,4,"[256, 256, 1]",0.007012690231380381,0,1.1676191091537476,0.524797260761261,10,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.36085939407348633,1.1885817050933838,0.5311225652694702,0.36584776639938354,1.1646896600723269,0.5227184891700745,0.3581864535808563,1.1841548681259155,hyorthkr,original,,,0.007012690231380381
segmentation,40,0.000759601685488459,0.3188857834531005,16,"[256, 256, 1]",0.0014131083026113125,24,1.153571605682373,0.5454206466674805,34,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.37613004446029663,1.1566061973571775,0.550396203994751,0.380622923374176,1.1499801874160769,0.5340847373008728,0.3658260703086853,1.1550054550170898,wv6ve6ie,original,,,0.0014131083026113125
segmentation,40,0.0005894736528244803,0.153264067748243,4,"[256, 256, 1]",0.005659828736454965,0,1.1651973724365234,0.5338338017463684,10,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3691559135913849,1.1701459884643557,0.5401373505592346,0.3746188282966614,1.1601189374923706,0.5302073955535889,0.3650035858154297,1.1659786701202393,chp5hyry,original,,,0.005659828736454965
segmentation,40,0.000335573637587234,0.22285167191806848,16,"[256, 256, 1]",0.006370775433532897,39,1.175309419631958,0.5328413248062134,39,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3644863367080689,1.1795094013214111,0.5399460196495056,0.3706944882869721,1.1698757410049438,0.5304661989212036,0.362587034702301,1.175309419631958,iix0dxp6,original,,,0.006370775433532897
segmentation,40,0.00016017544335600233,0.29702026195809117,8,"[256, 256, 1]",0.003295407147316438,15,1.1542524099349976,0.5428377985954285,25,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.37504276633262634,1.1595499515533447,0.5473527908325195,0.3788705170154571,1.151733636856079,0.5362857580184937,0.36819449067115784,1.155425190925598,poaantmk,original,,,0.003295407147316438
segmentation,40,0.0007857855658346033,0.12344113438812926,8,"[256, 256, 1]",0.009127775916922489,11,1.177204728126526,0.531631588935852,21,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3642143309116363,1.1814779043197632,0.5360614061355591,0.3682028949260712,1.1727439165115356,0.5293832421302795,0.36187201738357544,1.1773602962493896,uttl2djg,original,,,0.009127775916922489
segmentation,40,8.86546187347319e-05,0.18943360834844017,16,"[256, 256, 1]",0.007116938107880621,10,1.1523844003677368,0.5447892546653748,20,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3756549060344696,1.156015396118164,0.5486978888511658,0.3789941072463989,1.1490144729614258,0.5501019954681396,0.38112902641296387,1.1539026498794556,ud9eu51o,original,,,0.007116938107880621
segmentation,40,0.000679293595401273,0.2986364395253694,16,"[256, 256, 1]",0.005959196940644959,20,1.1558849811553955,0.544823169708252,30,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3755790889263153,1.1593952178955078,0.5467838644981384,0.3771604001522064,1.1524608135223389,0.5278143286705017,0.35995063185691833,1.1597628593444824,ss48s8b0,original,,,0.005959196940644959
segmentation,40,2.3684674674366724e-05,0.1217485906556683,16,"[256, 256, 1]",0.0005365956462968789,21,1.1040565967559814,0.5674149394035339,31,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3974910378456116,1.1119616031646729,0.5713805556297302,0.4009030759334564,1.102906346321106,0.5505173802375793,0.3814533650875091,1.1082749366760254,bszo3xai,original,,,0.0005365956462968789
segmentation,40,0.000756257655522461,0.28007399545288225,16,"[256, 256, 1]",0.008746083256510238,13,1.1568243503570557,0.5432418584823608,23,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3738667070865631,1.1605218648910522,0.5507858991622925,0.3810012936592102,1.1526275873184204,0.5292539596557617,0.361300528049469,1.1589230298995972,y7e7l7qh,original,,,0.008746083256510238
segmentation,40,0.0007977590399537892,0.4250660888724106,4,"[256, 256, 1]",0.003384647048306413,9,1.165205478668213,0.5345871448516846,19,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.36945804953575134,1.1691828966140747,0.5392953753471375,0.37375569343566895,1.1614869832992554,0.5308261513710022,0.365528792142868,1.1661230325698853,ta6sl6jl,original,,,0.003384647048306413
segmentation,40,0.0006100166242767077,0.2092405584622256,4,"[256, 256, 1]",0.003960897734882695,22,1.1643133163452148,0.5349283218383789,32,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3699110448360443,1.168190598487854,0.54063880443573,0.37508055567741394,1.1599371433258057,0.5193238854408264,0.3546639084815979,1.1707626581192017,3g68sizp,original,,,0.003960897734882695
segmentation,40,0.00016514556421287253,0.3048696051142814,4,"[256, 256, 1]",0.009446978113038042,2,1.1650371551513672,0.5249648690223694,12,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3605494499206543,1.1876521110534668,0.5476828813552856,0.3819522857666016,1.1618443727493286,0.5225420594215393,0.3580179214477539,1.18414306640625,m0y19o1x,original,,,0.009446978113038042
segmentation,40,0.0002180565019029304,0.29819527242218313,8,"[256, 256, 1]",0.0034373787092573465,21,1.153838038444519,0.5433878302574158,31,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.37538474798202515,1.1584676504135132,0.5481770634651184,0.3796668648719787,1.1516354084014893,0.5325892567634583,0.3646634817123413,1.155985713005066,c9npoumn,original,,,0.0034373787092573465
segmentation,40,0.0005075500125995117,0.48599379130907205,8,"[256, 256, 1]",0.008017149260647652,13,1.1773731708526611,0.5314911603927612,23,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.364177405834198,1.1817127466201782,0.5345072746276855,0.3667251765727997,1.173019528388977,0.5279482007026672,0.3605220913887024,1.1775516271591189,72fnc94x,original,,,0.008017149260647652
segmentation,40,0.0007099399994432314,0.2674794854182393,16,"[256, 256, 1]",0.008745268890451916,27,1.1566102504730225,0.5433852672576904,37,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3740824162960053,1.1609137058258057,0.5445955395698547,0.37507522106170654,1.1526291370391846,0.5431926250457764,0.37447819113731384,1.1578842401504517,zgv8m6td,original,,,0.008745268890451916
segmentation,40,0.0009373309020895202,0.4685874203638152,8,"[256, 256, 1]",0.009665445708111188,1,1.1602556705474854,0.5317050814628601,11,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3641406893730163,1.1812543869018557,0.5417065620422363,0.3734665513038635,1.1570504903793335,0.5298397541046143,0.3623018562793732,1.17732834815979,c3vdo9js,original,,,0.009665445708111188
segmentation,40,0.0006520776036739617,0.4429861962952587,8,"[256, 256, 1]",0.0031906262500897044,19,1.1568151712417605,0.5312079787254333,29,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3640097975730896,1.1822015047073364,0.5471804738044739,0.37870728969573975,1.154471516609192,0.5306892991065979,0.363102912902832,1.1776310205459597,y0oju7zk,original,,,0.0031906262500897044
segmentation,40,0.0007941682853492577,0.17662995247391144,8,"[256, 256, 1]",0.004370296008749433,18,1.1571382284164429,0.5415804982185364,28,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.37377405166625977,1.1620084047317505,0.5461150407791138,0.37768206000328064,1.1546281576156616,0.5390563011169434,0.37083566188812256,1.1577370166778564,qdvydzpq,original,,,0.004370296008749433
segmentation,40,0.000568584779772064,0.13074258343184864,4,"[256, 256, 1]",0.004807025023045498,19,1.1647138595581057,0.5347681045532227,29,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.369602233171463,1.1687716245651243,0.5374889373779297,0.372016042470932,1.160515308380127,0.5322999954223633,0.36699339747428894,1.165248990058899,dtfj0b50,original,,,0.004807025023045498
segmentation,40,0.0007082173670513449,0.3758609539960207,16,"[256, 256, 1]",0.0038597800717383663,39,1.1547611951828003,0.5443581938743591,39,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3752056658267975,1.1581748723983765,0.5486027002334595,0.37890180945396423,1.150867223739624,0.5398187041282654,0.37125152349472046,1.1547611951828003,rzkmzlxc,original,,,0.0038597800717383663
segmentation,40,0.00040509541807747906,0.23481445988177227,4,"[256, 256, 1]",0.00921617855757346,7,1.1647303104400637,0.5342581868171692,17,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3692142963409424,1.1698553562164309,0.5423114895820618,0.3767036497592926,1.160529613494873,0.5343906879425049,0.3689593672752381,1.1650688648223877,4ki78hg8,original,,,0.00921617855757346
segmentation,40,8.701468045805601e-05,0.29030494747378033,4,"[256, 256, 1]",0.007578786371863535,34,1.1837071180343628,0.5263850688934326,39,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.36162716150283813,1.1868021488189695,0.524217963218689,0.35942259430885315,1.1794884204864502,0.5198548436164856,0.3554586172103882,1.1847060918807983,mtjs7mqn,original,,,0.007578786371863535
segmentation,40,0.0003122603320025353,0.17400968846928527,8,"[256, 256, 1]",0.0028195811264505807,24,1.154993772506714,0.5424436330795288,34,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3743246495723725,1.158841252326965,0.5482333898544312,0.37971964478492737,1.1524981260299685,0.538727879524231,0.3704991042613983,1.155527949333191,gy0aie47,original,,,0.0028195811264505807
segmentation,40,4.199929909795251e-05,0.23527486835330189,16,"[256, 256, 1]",0.0006222663874613388,36,1.137620210647583,0.5532771348953247,39,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.38336822390556335,1.1418275833129885,0.5514429211616516,0.38158711791038513,1.1356418132781982,0.5430537462234497,0.37428081035614014,1.1384185552597046,ih0cxjy7,original,,,0.0006222663874613388
segmentation,40,0.0009897242322475489,0.19399431162999592,4,"[256, 256, 1]",0.0023825509734063635,11,1.1655453443527222,0.5336465835571289,21,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3688822388648987,1.1695863008499146,0.541336715221405,0.3757997751235962,1.1599462032318115,0.534672737121582,0.3693102896213531,1.1656872034072876,rz7st37n,original,,,0.0023825509734063635
segmentation,40,0.0007402854593246211,0.29662366712910704,8,"[256, 256, 1]",0.0015254119648526864,38,1.1555551290512085,0.5427517890930176,39,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3746066093444824,1.1600998640060425,0.5359042286872864,0.3679199516773224,1.1563032865524292,0.5319520831108093,0.36410820484161377,1.1584380865097046,5qjnu3nf,original,,,0.0015254119648526864
segmentation,40,0.0009059565441665788,0.301378585072121,4,"[256, 256, 1]",0.004770229860923193,12,1.164880633354187,0.5357071161270142,22,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3701295256614685,1.1688028573989868,0.5388984680175781,0.3733849227428436,1.160623550415039,0.5266464948654175,0.3615702688694,1.1670833826065063,29ovfhal,original,,,0.004770229860923193
segmentation,40,0.0006113591196679265,0.4206777580711368,4,"[256, 256, 1]",0.006369861469031426,17,1.1650643348693848,0.5332002639770508,27,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3690299689769745,1.1714684963226318,0.5361802577972412,0.37070271372795105,1.1618032455444336,0.5226708054542542,0.3577735722064972,1.168985366821289,0kisd77f,original,,,0.006369861469031426
segmentation,40,0.00095355252775358,0.1687789634598716,16,"[256, 256, 1]",0.008504231762758222,2,1.1581439971923828,0.5429360270500183,12,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3737066984176636,1.1621636152267456,0.5554175972938538,0.3854659497737885,1.15381920337677,0.531203031539917,0.36312416195869446,1.159916639328003,mzaa1xms,original,,,0.008504231762758222
segmentation,40,0.0007259591431166356,0.4240488124916358,4,"[256, 256, 1]",0.0047328157551707545,3,1.164898157119751,0.5344616770744324,13,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3695622980594635,1.170164942741394,0.5418722033500671,0.3763016164302826,1.1599791049957275,0.5313541293144226,0.3660759627819062,1.1657934188842771,ww12mclt,original,,,0.0047328157551707545
segmentation,40,0.00013403975560965795,0.11241989508343586,8,"[256, 256, 1]",0.008004176528122455,30,1.1551309823989868,0.5417407155036926,39,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3736092746257782,1.1611251831054688,0.5482029318809509,0.3797052502632141,1.1524803638458252,0.5443313121795654,0.3758593797683716,1.155349850654602,tctqmnad,original,,,0.008004176528122455
segmentation,40,0.0009723915286935816,0.2042402430562434,4,"[256, 256, 1]",0.0021424289471650418,18,1.1654607057571411,0.5328273177146912,28,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3683745563030243,1.1703742742538452,0.5392956137657166,0.3738066256046295,1.160078763961792,0.5365041494369507,0.37109509110450745,1.1655300855636597,j6ptazmq,original,,,0.0021424289471650418
segmentation,40,0.000932892497995442,0.39032676914641307,8,"[256, 256, 1]",0.006152767358466229,19,1.158871293067932,0.540824294090271,29,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3730283677577973,1.1631230115890503,0.544953465461731,0.37657251954078674,1.155508279800415,0.532536506652832,0.3646421432495117,1.16048264503479,r0a87aj5,original,,,0.006152767358466229
segmentation,40,0.0008962191807276804,0.2954665989026647,8,"[256, 256, 1]",0.0034256768585586095,3,1.158247947692871,0.5220452547073364,13,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3552381694316864,1.185023069381714,0.5456780195236206,0.3772622644901275,1.155686616897583,0.5299793481826782,0.3624332845211029,1.1781164407730105,2aon4j06,original,,,0.0034256768585586095
segmentation,40,0.0007235281289613505,0.44051704898983934,8,"[256, 256, 1]",0.003061755813235776,8,1.1564226150512695,0.5420931577682495,18,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.37402474880218506,1.1617960929870603,0.5479236841201782,0.3794201612472534,1.1541458368301392,0.5399359464645386,0.3716621994972229,1.1565752029418943,z3a2md8w,original,,,0.003061755813235776
segmentation,40,9.294119415606674e-05,0.443004836452943,4,"[256, 256, 1]",0.006389904670425312,10,1.1836882829666138,0.5243433713912964,20,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3603720963001251,1.188383936882019,0.5310871601104736,0.36601072549819946,1.1779764890670776,0.524011492729187,0.3594222366809845,1.1839144229888916,a1fsybfh,original,,,0.006389904670425312
segmentation,40,0.0002445152281145748,0.470543153370661,16,"[256, 256, 1]",0.009608548360623654,9,1.155009627342224,0.5429875254631042,19,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.37363365292549133,1.1597107648849487,0.5491344928741455,0.3794137835502625,1.1517823934555054,0.5310998558998108,0.36304643750190735,1.1571170091629028,mmqqvavs,original,,,0.009608548360623654
segmentation,40,0.0008478793238631307,0.14910566150792942,8,"[256, 256, 1]",0.007193128722548572,6,1.1587520837783811,0.5397314429283142,16,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.372031569480896,1.1648192405700684,0.5455706119537354,0.3771657347679138,1.1551451683044434,0.5287187695503235,0.3610470592975617,1.161538004875183,p8mxa6s2,original,,,0.007193128722548572
segmentation,40,0.000995427135110348,0.10304621770034808,4,"[256, 256, 1]",0.009207674423603176,11,1.183640480041504,0.5260300040245056,21,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3614756762981415,1.1871644258499146,0.5327283143997192,0.3675951659679413,1.177809476852417,0.5211308002471924,0.3566722869873047,1.1844264268875122,pa92xvzy,original,,,0.009207674423603176
segmentation,40,0.00014022874542973852,0.44900376558261745,4,"[256, 256, 1]",0.006153107520814789,31,1.183832764625549,0.5256385207176208,39,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3611631691455841,1.1873615980148315,0.5289235711097717,0.3639281690120697,1.1783037185668943,0.5244842171669006,0.359874427318573,1.183854341506958,tdq7s58z,original,,,0.006153107520814789
