"Name","val_dice_coefficient","val_iou_metric","val_loss","State","Created","Runtime","Sweep","base_learning_rate","batch_size","dropout","epochs","input_shape","l2_reg","lr_multiplier","method","metric.goal","metric.name","parameters.base_learning_rate","parameters.batch_sizes","parameters.dropout.distribution","parameters.dropout.max","parameters.dropout.min","parameters.epochs","parameters.input_shape","parameters.l2_reg.distribution","parameters.l2_reg.max","parameters.l2_reg.min","parameters.lr_multiplier.distribution","parameters.lr_multiplier.max","parameters.lr_multiplier.min","parameters.task","program","task","best_epoch","best_val_loss","dice_coefficient","epoch","iou_metric","loss","test_dice","test_iou","test_loss"
"fresh-sweep-197","0.5582346320152283","0.3876700401306152","1.1045883893966677","finished","2025-07-05T10:57:44.000Z","1186","l6eaiduh","0.0002","32","0.18330123382689445","40","[256,256,1]","0.00003247075712152803","0.875836057690555","","","","","","","","","","","","","","","","","","","segmentation","37","1.099304437637329","0.5701941251754761","39","0.3993494510650635","1.108744740486145","0.5597723126411438","0.3891051411628723","1.1039241552352903"
"hearty-sweep-196","0.5610363483428955","0.3901133537292481","1.1031159162521362","finished","2025-07-05T10:37:04.000Z","1232","l6eaiduh","0.0002","64","0.1912045812583751","40","[256,256,1]","0.000028864302451609927","0.9433788579262604","","","","","","","","","","","","","","","","","","","segmentation","37","1.1000728607177734","0.5692028403282166","39","0.3980624973773956","1.1106369495391846","0.5619103908538818","0.3909822702407837","1.1038089990615845"
"wild-sweep-195","0.5703080892562866","0.3991572856903076","1.0959815979003906","finished","2025-07-05T10:13:04.000Z","1435","l6eaiduh","0.0002","64","0.16475303999124147","40","[256,256,1]","0.000019592794411147767","0.8442042000846186","","","","","","","","","","","","","","","","","","","segmentation","37","1.0942015647888184","0.5736792683601379","39","0.4025182127952576","1.102586269378662","0.5714285373687744","0.4002758264541626","1.0928843021392822"
"dandy-sweep-194","0.5474648475646973","0.3770931661128998","1.1483525037765503","finished","2025-07-05T09:50:25.000Z","1350","l6eaiduh","0.0002","128","0.22669525208895216","40","[256,256,1]","0.000048954686274254966","1.1313651833417375","","","","","","","","","","","","","","","","","","","segmentation","34","1.148340940475464","0.5492637753486633","39","0.3786923885345459","1.1504533290863037","0.5500923991203308","0.3794109523296356","1.1448224782943726"
"grateful-sweep-193","0.5537446737289429","0.384523332118988","1.1051137447357178","finished","2025-07-05T09:30:59.000Z","1163","l6eaiduh","0.0002","16","0.17619455897749037","40","[256,256,1]","0.00003430487153542142","1.1778929176430628","","","","","","","","","","","","","","","","","","","segmentation","37","1.1028565168380735","0.5674602389335632","39","0.3973528742790222","1.1115014553070068","0.5616396069526672","0.391333132982254","1.1043055057525637"
"glowing-sweep-192","0.5630239844322205","0.3934941589832306","1.100415587425232","finished","2025-07-05T09:12:21.000Z","1115","l6eaiduh","0.0002","16","0.20571360152350765","40","[256,256,1]","0.00003503399538819471","0.9847725817653956","","","","","","","","","","","","","","","","","","","segmentation","36","1.0982897281646729","0.5728060603141785","39","0.40238961577415466","1.1034520864486694","0.5705856084823608","0.4000794589519501","1.0952202081680298"
"vocal-sweep-191","0.5554831027984619","0.3851105570793152","1.1376250982284546","finished","2025-07-05T08:52:13.000Z","1203","l6eaiduh","0.0002","32","0.20934673754192396","40","[256,256,1]","0.00012233129621892614","0.981343922512104","","","","","","","","","","","","","","","","","","","segmentation","39","1.1376250982284546","0.5538972616195679","39","0.3836089670658112","1.1425888538360596","0.5579235553741455","0.3873435258865357","1.134305477142334"
"absurd-sweep-190","0.5473846793174744","0.3773659467697144","1.1439776420593262","finished","2025-07-05T08:30:30.000Z","1296","l6eaiduh","0.0002","32","0.21121320128294155","40","[256,256,1]","0.00007936784257300801","1.1210666382727217","","","","","","","","","","","","","","","","","","","segmentation","36","1.138718843460083","0.5546277165412903","39","0.384271502494812","1.143876314163208","0.550016462802887","0.3797530233860016","1.1405222415924072"
"rosy-sweep-189","0.5553402304649353","0.3849678337574005","1.135726809501648","finished","2025-07-05T08:08:59.000Z","1286","l6eaiduh","0.0002","32","0.20481338170501007","40","[256,256,1]","0.00007300829879604956","1.159436445526267","","","","","","","","","","","","","","","","","","","segmentation","39","1.135726809501648","0.5541943311691284","39","0.38401591777801514","1.1412955522537231","0.5577482581138611","0.3871749341487885","1.1325414180755615"
"sweet-sweep-188","0.5475677251815796","0.37719032168388367","1.1489970684051514","finished","2025-07-05T07:46:25.000Z","1348","l6eaiduh","0.0002","128","0.19900645784443935","40","[256,256,1]","0.00007205363444388256","0.9478812501954238","","","","","","","","","","","","","","","","","","","segmentation","36","1.148838996887207","0.5469773411750793","39","0.3767368197441101","1.1511720418930054","0.550321638584137","0.3796297013759613","1.144992113113403"
"usual-sweep-187","0.5419706106185913","0.3719431161880493","1.1424516439437866","finished","2025-07-05T07:23:35.000Z","1363","l6eaiduh","0.0002","64","0.24961377043960867","40","[256,256,1]","0.0000687403404763671","1.1447972311410672","","","","","","","","","","","","","","","","","","","segmentation","35","1.1401517391204834","0.553215742111206","39","0.38271620869636536","1.144253849983215","0.5436769127845764","0.3735428154468536","1.1409742832183838"
"deft-sweep-186","0.5508787631988525","0.3816225230693817","1.103642821311951","finished","2025-07-05T07:01:24.000Z","1326","l6eaiduh","0.0002","16","0.2474321955765094","40","[256,256,1]","0.000030172493414799255","0.9634428173087354","","","","","","","","","","","","","","","","","","","segmentation","35","1.0969129800796509","0.5708271861076355","39","0.4008820354938507","1.104811429977417","0.5580769777297974","0.3878327608108521","1.1009289026260376"
"deft-sweep-185","0.5432909727096558","0.3731418251991272","1.150564670562744","finished","2025-07-05T06:37:50.000Z","1405","l6eaiduh","0.0002","128","0.2153707366774546","40","[256,256,1]","0.00014886844764921725","1.0092444253568382","","","","","","","","","","","","","","","","","","","segmentation","38","1.1500606536865234","0.5493956804275513","39","0.3788086771965027","1.1516607999801636","0.546009361743927","0.37553805112838745","1.1470829248428345"
"devout-sweep-184","0.5607560276985168","0.3912763297557831","1.1049212217330933","finished","2025-07-05T06:19:35.000Z","1090","l6eaiduh","0.0002","16","0.21694009532804648","40","[256,256,1]","0.00012846703128746424","1.037573886124511","","","","","","","","","","","","","","","","","","","segmentation","39","1.1049212217330933","0.5673010349273682","39","0.39720419049263","1.1146327257156372","0.5676295757293701","0.39720743894577026","1.1049789190292358"
"deft-sweep-183","0.5463478565216064","0.376032292842865","1.1495411396026611","finished","2025-07-05T06:00:47.000Z","1122","l6eaiduh","0.0002","128","0.20674017933614616","40","[256,256,1]","0.00014746558056356624","1.1474662816581866","","","","","","","","","","","","","","","","","","","segmentation","37","1.1495213508605957","0.547806441783905","39","0.3773358464241028","1.1517537832260132","0.5490061044692993","0.3783782422542572","1.14595627784729"
"smart-sweep-182","0.5671694874763489","0.3963472843170166","1.1016255617141724","finished","2025-07-05T05:42:21.000Z","1103","l6eaiduh","0.0002","32","0.16813252089323072","40","[256,256,1]","0.00006831055880364908","0.9547912157950444","","","","","","","","","","","","","","","","","","","segmentation","34","1.1014407873153689","0.5699685215950012","39","0.3991662859916687","1.1092534065246582","0.568153440952301","0.3972827792167664","1.1000345945358276"
"pleasant-sweep-181","0.5599998235702515","0.3904682397842407","1.0992348194122314","finished","2025-07-05T05:21:10.000Z","1267","l6eaiduh","0.0002","16","0.2181426197743715","40","[256,256,1]","0.00004314333652809165","1.0165833293491224","","","","","","","","","","","","","","","","","","","segmentation","31","1.0983378887176514","0.5712071657180786","39","0.40113094449043274","1.1061073541641235","0.5669496059417725","0.39647698402404785","1.0966986417770386"
"stilted-sweep-180","0.5497407913208008","0.37960106134414673","1.138682842254639","finished","2025-07-05T05:00:39.000Z","1228","l6eaiduh","0.0002","32","0.24418954243349317","40","[256,256,1]","0.0001303452335271133","0.997244495099666","","","","","","","","","","","","","","","","","","","segmentation","32","1.1383768320083618","0.5530747771263123","39","0.38283753395080566","1.1435245275497437","0.5522124767303467","0.3818490505218506","1.1357842683792114"
"smooth-sweep-179","0.552152156829834","0.3816145062446594","1.138128638267517","finished","2025-07-05T04:40:01.000Z","1230","l6eaiduh","0.0002","64","0.1991596826821816","40","[256,256,1]","0.000046201057138371095","1.1448628530976377","","","","","","","","","","","","","","","","","","","segmentation","39","1.138128638267517","0.5534175038337708","39","0.3829164505004883","1.1421180963516235","0.5542923808097839","0.38365569710731506","1.13494873046875"
"crisp-sweep-178","0.5432276129722595","0.3730805814266205","1.1504288911819458","finished","2025-07-05T04:19:11.000Z","1246","l6eaiduh","0.0002","128","0.23685479868462955","40","[256,256,1]","0.00011164838462039388","1.180803045161107","","","","","","","","","","","","","","","","","","","segmentation","36","1.1503278017044067","0.5492316484451294","39","0.378657728433609","1.1515824794769287","0.5459181666374207","0.3754512071609497","1.1470569372177124"
"sage-sweep-177","0.5495630502700806","0.3791439235210418","1.1397008895874023","finished","2025-07-05T03:56:48.000Z","1336","l6eaiduh","0.0002","64","0.1520492902642227","40","[256,256,1]","0.0001137759483921005","1.1734202166164809","","","","","","","","","","","","","","","","","","","segmentation","38","1.1395550966262815","0.5527929663658142","39","0.3822644352912903","1.1442500352859497","0.5514802932739258","0.3809640109539032","1.1374174356460571"
"scarlet-sweep-176","0.5493494868278503","0.37888503074646","1.1490010023117063","finished","2025-07-05T03:34:28.000Z","1335","l6eaiduh","0.0002","128","0.16182354169183524","40","[256,256,1]","0.00009999973810587678","1.0307343480222804","","","","","","","","","","","","","","","","","","","segmentation","39","1.1490010023117063","0.5484915971755981","39","0.37796711921691895","1.1511565446853638","0.552127480506897","0.3813503086566925","1.144935965538025"
"skilled-sweep-175","0.5504921078681946","0.3800275921821594","1.1349811553955078","finished","2025-07-05T03:13:34.000Z","1248","l6eaiduh","0.0002","64","0.19244211891697136","40","[256,256,1]","0.00005539590305428892","0.92289801626886","","","","","","","","","","","","","","","","","","","segmentation","37","1.1338638067245483","0.5560275912284851","39","0.38535580039024353","1.1386845111846924","0.5520839691162109","0.38153737783432007","1.1326688528060913"
"feasible-sweep-174","0.5549753308296204","0.38565027713775635","1.1007977724075315","finished","2025-07-05T02:53:50.000Z","1180","l6eaiduh","0.0002","16","0.181002817030788","40","[256,256,1]","0.000021447487718351592","0.8107195533773378","","","","","","","","","","","","","","","","","","","segmentation","37","1.0955194234848022","0.5741404294967651","39","0.4039237797260285","1.100203037261963","0.5620390772819519","0.39166197180747986","1.0978257656097412"
"happy-sweep-173","0.5796406269073486","0.4086867570877075","1.0959800481796265","finished","2025-07-05T02:33:13.000Z","1231","l6eaiduh","0.0002","32","0.1602418630676748","40","[256,256,1]","0.00001448455663896318","0.9512801761322291","","","","","","","","","","","","","","","","","","","segmentation","39","1.0959800481796265","0.5721569061279297","39","0.4012093544006348","1.1011022329330444","0.5818657875061035","0.4108291268348694","1.089008092880249"
"elated-sweep-172","0.5563297271728516","0.385891318321228","1.1241849660873413","finished","2025-07-05T02:11:54.000Z","1274","l6eaiduh","0.0002","32","0.24651886863615077","40","[256,256,1]","0.00008671400784117035","0.8921668337264607","","","","","","","","","","","","","","","","","","","segmentation","39","1.1241849660873413","0.5587226748466492","39","0.38824132084846497","1.1311302185058594","0.5584692358970642","0.3878647983074188","1.1220557689666748"
"soft-sweep-171","0.5642514824867249","0.3947021961212158","1.1044363975524902","finished","2025-07-05T01:52:25.000Z","1161","l6eaiduh","0.0002","16","0.2342168638588112","40","[256,256,1]","0.0001277970519464748","0.9628641049632208","","","","","","","","","","","","","","","","","","","segmentation","38","1.1043564081192017","0.5672277808189392","39","0.3972022831439972","1.1160550117492676","0.5718316435813904","0.4013537168502808","1.1045745611190796"
"rich-sweep-170","0.5645977258682251","0.39382192492485046","1.10079026222229","finished","2025-07-05T01:29:39.000Z","1361","l6eaiduh","0.0002","32","0.20297162806441252","40","[256,256,1]","0.00005665685095467577","0.9571518838352552","","","","","","","","","","","","","","","","","","","segmentation","38","1.0995792150497437","0.5724973678588867","39","0.4017565250396729","1.1065962314605713","0.5656097531318665","0.3947899639606476","1.0993571281433103"
"divine-sweep-169","0.5322024822235107","0.3627522885799408","1.156170129776001","finished","2025-07-05T01:07:34.000Z","1320","l6eaiduh","0.0002","128","0.20529432343538445","40","[256,256,1]","0.00005669254979843036","1.055744167223935","","","","","","","","","","","","","","","","","","","segmentation","37","1.1506567001342771","0.5476334691047668","39","0.3773589432239533","1.1531835794448853","0.5348555445671082","0.36506563425064087","1.1533621549606323"
"light-sweep-168","0.5556226372718811","0.3863011598587036","1.105947732925415","finished","2025-07-05T00:45:41.000Z","1307","l6eaiduh","0.0002","16","0.17871502893965563","40","[256,256,1]","0.000081867739383168","1.138883537316529","","","","","","","","","","","","","","","","","","","segmentation","39","1.105947732925415","0.5678721070289612","39","0.3974818289279938","1.114622950553894","0.5630787014961243","0.3927402198314667","1.1059417724609375"
"swift-sweep-167","0.5469452738761902","0.3765986263751984","1.1499829292297363","finished","2025-07-05T00:24:45.000Z","1253","l6eaiduh","0.0002","128","0.23305986128476852","40","[256,256,1]","0.00006127352410633824","1.1905161689392512","","","","","","","","","","","","","","","","","","","segmentation","39","1.1499829292297363","0.5486697554588318","39","0.37813854217529297","1.1520761251449585","0.5496498346328735","0.37899050116539","1.146382212638855"
"solar-sweep-166","0.5478352308273315","0.3774399161338806","1.1449267864227295","finished","2025-07-05T00:03:31.000Z","1269","l6eaiduh","0.0002","128","0.21318106831656508","40","[256,256,1]","0.0001291444724452439","0.8956658991281564","","","","","","","","","","","","","","","","","","","segmentation","38","1.144132375717163","0.5531859993934631","39","0.3824605941772461","1.1474064588546753","0.550345778465271","0.379655122756958","1.1416285037994385"
"comfy-sweep-165","0.5493984222412109","0.38020604848861694","1.109375238418579","finished","2025-07-04T23:41:11.000Z","1336","l6eaiduh","0.0002","16","0.20710611891352493","40","[256,256,1]","0.00011606134901870228","0.8916052111954244","","","","","","","","","","","","","","","","","","","segmentation","37","1.103081226348877","0.5695250630378723","39","0.3993758261203766","1.110807180404663","0.5562512874603271","0.386098176240921","1.108130931854248"
"effortless-sweep-164","0.5470466613769531","0.3767619729042053","1.149914026260376","finished","2025-07-04T23:20:32.000Z","1231","l6eaiduh","0.0002","64","0.20390413933147256","40","[256,256,1]","0.00010969218369841216","1.021024618781215","","","","","","","","","","","","","","","","","","","segmentation","31","1.149345874786377","0.5495360493659973","39","0.3791677057743073","1.1514705419540403","0.5492485761642456","0.3788350820541382","1.146351933479309"
"northern-sweep-163","0.5402594804763794","0.3705143928527832","1.1195058822631836","finished","2025-07-04T23:00:24.000Z","1203","l6eaiduh","0.0002","32","0.16567866793786418","40","[256,256,1]","0.0000541566867936222","0.9249172918117023","","","","","","","","","","","","","","","","","","","segmentation","37","1.1006207466125488","0.5702555775642395","39","0.3995534777641296","1.109157681465149","0.5413361191749573","0.3714996874332428","1.1201704740524292"
"logical-sweep-162","0.5612804889678955","0.3917793035507202","1.1057456731796265","finished","2025-07-04T22:38:46.000Z","1289","l6eaiduh","0.0002","16","0.18210933316261577","40","[256,256,1]","0.00013315556405533278","0.9107095522692508","","","","","","","","","","","","","","","","","","","segmentation","37","1.105259656906128","0.5673190951347351","39","0.3974500000476837","1.1156973838806152","0.5684593915939331","0.39801275730133057","1.104139804840088"
"prime-sweep-161","0.5649386644363403","0.3953714370727539","1.0942126512527466","finished","2025-07-04T22:18:55.000Z","1184","l6eaiduh","0.0002","16","0.18409846638668692","40","[256,256,1]","0.000010720693833763918","0.8167270376259543","","","","","","","","","","","","","","","","","","","segmentation","37","1.0925887823104858","0.5730453729629517","39","0.40292343497276306","1.099581003189087","0.5725601315498352","0.4020158052444458","1.0895793437957764"
"restful-sweep-160","0.5741572380065918","0.4032371044158935","1.100174903869629","finished","2025-07-04T21:57:26.000Z","1281","l6eaiduh","0.0002","32","0.23278546308849504","40","[256,256,1]","0.00009025090642926292","0.9783748586978116","","","","","","","","","","","","","","","","","","","segmentation","39","1.100174903869629","0.5695730447769165","39","0.3990282714366913","1.109302043914795","0.5752014517784119","0.40421706438064575","1.097558856010437"
"fanciful-sweep-159","0.5479581356048584","0.3788490295410156","1.1067131757736206","finished","2025-07-04T21:38:42.000Z","1117","l6eaiduh","0.0002","16","0.1800504194428033","40","[256,256,1]","0.000040918463413127896","1.174125338235511","","","","","","","","","","","","","","","","","","","segmentation","32","1.0980181694030762","0.5722923278808594","39","0.40214183926582336","1.1046873331069946","0.5546286702156067","0.3845146000385285","1.1048383712768557"
"wobbly-sweep-158","0.5542685389518738","0.38385164737701416","1.1055244207382202","finished","2025-07-04T21:20:07.000Z","1110","l6eaiduh","0.0002","32","0.16509114437911804","40","[256,256,1]","0.000017144175743752664","0.9136277437869008","","","","","","","","","","","","","","","","","","","segmentation","23","1.0970077514648438","0.5742215514183044","33","0.40333858132362366","1.1007758378982544","0.580348551273346","0.40933504700660706","1.0910686254501345"
"wandering-sweep-157","0.561903178691864","0.3912284970283508","1.1101702451705933","finished","2025-07-04T20:59:05.000Z","1259","l6eaiduh","0.0002","32","0.19276908063716172","40","[256,256,1]","0.00011243655705888648","0.9186894596411024","","","","","","","","","","","","","","","","","","","segmentation","37","1.1097736358642578","0.5655234456062317","39","0.3948964476585388","1.1180416345596311","0.5634305477142334","0.3926575481891632","1.1092218160629272"
"polar-sweep-156","0.5612913966178894","0.3906320333480835","1.1022398471832275","finished","2025-07-04T20:39:09.000Z","1191","l6eaiduh","0.0002","32","0.17873413726846177","40","[256,256,1]","0.0000542199634280423","1.0318227628968115","","","","","","","","","","","","","","","","","","","segmentation","33","1.099889039993286","0.572076678276062","39","0.4012429416179657","1.1056329011917114","0.5628902316093445","0.3921387791633606","1.0989232063293457"
"ruby-sweep-155","0.5516616106033325","0.381345808506012","1.1095247268676758","finished","2025-07-04T20:19:07.000Z","1196","l6eaiduh","0.0002","32","0.22006496400129663","40","[256,256,1]","0.00008489466202854977","1.0647795362185597","","","","","","","","","","","","","","","","","","","segmentation","38","1.1014686822891235","0.5705248713493347","39","0.3997105062007904","1.108901023864746","0.552685022354126","0.38228699564933777","1.108515977859497"
"firm-sweep-154","0.5628421306610107","0.3921288251876831","1.0988391637802124","finished","2025-07-04T20:00:51.000Z","1093","l6eaiduh","0.0002","32","0.17094194664914325","40","[256,256,1]","0.000024496420350550656","0.8747619507987733","","","","","","","","","","","","","","","","","","","segmentation","32","1.094349026679993","0.5733067989349365","39","0.4025067090988159","1.101986050605774","0.5645402669906616","0.3937414288520813","1.0943981409072876"
"jumping-sweep-153","0.560153603553772","0.3895258605480194","1.1049277782440186","finished","2025-07-04T19:43:18.000Z","1050","l6eaiduh","0.0002","32","0.16522994746785158","40","[256,256,1]","0.00002274435035130839","0.966369749815798","","","","","","","","","","","","","","","","","","","segmentation","28","1.102131724357605","0.570349395275116","38","0.3995167911052704","1.109043836593628","0.5686041712760925","0.3977104425430298","1.1014258861541748"
"summer-sweep-152","0.5633729696273804","0.3926739990711212","1.0981541872024536","finished","2025-07-04T19:26:00.000Z","1034","l6eaiduh","0.0002","32","0.17326434365993823","40","[256,256,1]","0.00002717104300300419","0.9387235811236628","","","","","","","","","","","","","","","","","","","segmentation","31","1.0960972309112549","0.5732346773147583","39","0.4023843705654144","1.1036109924316406","0.5653596520423889","0.39453765749931335","1.0939674377441406"
"scarlet-sweep-151","0.5454736948013306","0.3752065598964691","1.148844599723816","finished","2025-07-04T19:07:38.000Z","1096","l6eaiduh","0.0002","128","0.1972825386733189","40","[256,256,1]","0.00005473077206574762","1.1605591000553503","","","","","","","","","","","","","","","","","","","segmentation","35","1.1483280658721924","0.5493173003196716","39","0.3787953555583954","1.1507189273834229","0.5482319593429565","0.3776439726352692","1.145021677017212"
"ethereal-sweep-150","0.540424108505249","0.3704870045185089","1.140303611755371","finished","2025-07-04T18:49:52.000Z","1059","l6eaiduh","0.0002","64","0.23521083223822511","40","[256,256,1]","0.000038786658770906306","0.8670981788942413","","","","","","","","","","","","","","","","","","","segmentation","38","1.1359776258468628","0.555070698261261","39","0.3844948410987854","1.1404132843017578","0.5421822667121887","0.3721465468406677","1.1386955976486206"
"clean-sweep-149","0.5417182445526123","0.37165918946266174","1.1501909494400024","finished","2025-07-04T18:32:04.000Z","1061","l6eaiduh","0.0002","128","0.20497998712869628","40","[256,256,1]","0.0001125143791716734","1.138647183534718","","","","","","","","","","","","","","","","","","","segmentation","37","1.1488993167877195","0.5482340455055237","39","0.37778010964393616","1.150976300239563","0.5444284677505493","0.37404412031173706","1.1467256546020508"
"wandering-sweep-148","0.5672004222869873","0.3977053165435791","1.103438377380371","finished","2025-07-04T18:14:50.000Z","1029","l6eaiduh","0.0002","16","0.1972615201607336","40","[256,256,1]","0.000038766260830373895","0.9946601264187068","","","","","","","","","","","","","","","","","","","segmentation","39","1.103438377380371","0.5652647614479065","39","0.3953818678855896","1.114146709442139","0.575620174407959","0.4051198363304138","1.1011970043182373"
"distinctive-sweep-147","0.5662648677825928","0.3966459333896637","1.0969798564910889","finished","2025-07-04T17:58:00.000Z","1005","l6eaiduh","0.0002","16","0.20883194732002935","40","[256,256,1]","0.00002857634994473292","0.9410128397352115","","","","","","","","","","","","","","","","","","","segmentation","39","1.0969798564910889","0.5719656348228455","39","0.40176111459732056","1.1042972803115845","0.5737135410308838","0.4031778573989868","1.0934419631958008"
"genial-sweep-146","0.5383084416389465","0.3684558868408203","1.1508713960647583","finished","2025-07-04T17:39:51.000Z","1085","l6eaiduh","0.0002","128","0.2347943780143521","40","[256,256,1]","0.00004206416968877522","1.0716758191175562","","","","","","","","","","","","","","","","","","","segmentation","38","1.1482816934585571","0.5498902201652527","39","0.3793632686138153","1.1505939960479736","0.541084885597229","0.3708952069282532","1.1477370262145996"
"floral-sweep-145","0.5422518253326416","0.3722143471240998","1.1424773931503296","finished","2025-07-04T17:22:05.000Z","1061","l6eaiduh","0.0002","64","0.18216083612018716","40","[256,256,1]","0.00014313958208906033","0.9235108099590238","","","","","","","","","","","","","","","","","","","segmentation","37","1.139167070388794","0.5542939305305481","39","0.3837250471115112","1.143424391746521","0.543986976146698","0.3738389015197754","1.1409144401550293"
"wild-sweep-144","0.5650684833526611","0.3943053185939789","1.103374481201172","finished","2025-07-04T17:04:40.000Z","1037","l6eaiduh","0.0002","32","0.17630562019555457","40","[256,256,1]","0.000024107605610974995","1.1890129402308935","","","","","","","","","","","","","","","","","","","segmentation","39","1.103374481201172","0.5678358674049377","39","0.39698857069015503","1.1117583513259888","0.5663247108459473","0.3954906165599823","1.1028209924697876"
"happy-sweep-143","0.5560045838356018","0.3866213858127594","1.1055030822753906","finished","2025-07-04T16:47:53.000Z","1001","l6eaiduh","0.0002","16","0.2248089031373121","40","[256,256,1]","0.0001080878755813606","1.0697980973569838","","","","","","","","","","","","","","","","","","","segmentation","37","1.1041696071624756","0.5681204795837402","39","0.397912472486496","1.1128969192504885","0.5627576112747192","0.3924187421798706","1.1051026582717896"
"true-sweep-142","0.5389222502708435","0.36933985352516174","1.1443791389465332","finished","2025-07-04T16:28:36.000Z","1152","l6eaiduh","0.0002","32","0.17169447056203563","40","[256,256,1]","0.0001492936044246147","0.8423331784830417","","","","","","","","","","","","","","","","","","","segmentation","36","1.1409454345703125","0.5546053647994995","39","0.38427430391311646","1.144310712814331","0.5411613583564758","0.3713456690311432","1.1425925493240356"
"devout-sweep-141","0.5623100996017456","0.3913484811782837","1.1039119958877563","finished","2025-07-04T16:09:18.000Z","1152","l6eaiduh","0.0002","64","0.1762435151737932","40","[256,256,1]","0.00003398122498992807","0.914548473786548","","","","","","","","","","","","","","","","","","","segmentation","33","1.1017813682556152","0.5702655911445618","39","0.3991956412792206","1.1098699569702148","0.5635452270507812","0.392573207616806","1.102051019668579"
"rose-sweep-140","0.5756813883781433","0.40472444891929626","1.0920144319534302","finished","2025-07-04T15:51:04.000Z","1090","l6eaiduh","0.0002","32","0.1711517522852507","40","[256,256,1]","0.000011083726503740898","0.9167557023858764","","","","","","","","","","","","","","","","","","","segmentation","38","1.0912038087844849","0.5743330121040344","39","0.4032575488090515","1.0994040966033936","0.5775727033615112","0.4065568447113037","1.0865378379821775"
"classic-sweep-139","0.5529606342315674","0.3836768865585327","1.1067622900009155","finished","2025-07-04T15:33:17.000Z","1059","l6eaiduh","0.0002","16","0.20072309514798925","40","[256,256,1]","0.00011658730613613952","0.9797728853983892","","","","","","","","","","","","","","","","","","","segmentation","36","1.1022769212722778","0.5676846504211426","39","0.39769771695137024","1.1154861450195312","0.559958815574646","0.3896805942058563","1.106528878211975"
"usual-sweep-138","0.5456520318984985","0.3753717839717865","1.1492552757263184","finished","2025-07-04T15:13:30.000Z","1182","l6eaiduh","0.0002","128","0.1919220715905885","40","[256,256,1]","0.000033941949597174045","1.1578120033317854","","","","","","","","","","","","","","","","","","","segmentation","38","1.1488128900527954","0.5522262454032898","39","0.38155728578567505","1.150951862335205","0.5482362508773804","0.3776472508907318","1.1458855867385864"
"vivid-sweep-137","0.5735571980476379","0.4026457071304322","1.102986454963684","finished","2025-07-04T14:51:20.000Z","1323","l6eaiduh","0.0002","32","0.22026875736054308","40","[256,256,1]","0.00007965642868484409","0.8836798358052523","","","","","","","","","","","","","","","","","","","segmentation","39","1.102986454963684","0.5690258741378784","39","0.3982054591178894","1.1121389865875244","0.575274646282196","0.4042776823043823","1.100314974784851"
"absurd-sweep-136","0.5584145188331604","0.38758760690689087","1.1071832180023191","finished","2025-07-04T14:32:21.000Z","1131","l6eaiduh","0.0002","64","0.16334273847085626","40","[256,256,1]","0.000027690132538863146","1.1283874933982092","","","","","","","","","","","","","","","","","","","segmentation","38","1.1037921905517578","0.5688562393188477","39","0.3978155553340912","1.1128405332565308","0.5597683787345886","0.3889219462871551","1.1063764095306396"
"vivid-sweep-135","0.5693141222000122","0.3984616994857788","1.1015191078186035","finished","2025-07-04T14:14:28.000Z","1067","l6eaiduh","0.0002","32","0.15867459436210893","40","[256,256,1]","0.000046872480244589506","0.8698491938655938","","","","","","","","","","","","","","","","","","","segmentation","39","1.1015191078186035","0.5713078379631042","39","0.40058842301368713","1.1077382564544678","0.571463942527771","0.40050652623176575","1.0963397026062012"
"kind-sweep-134","0.5607249736785889","0.3898220360279083","1.1041672229766846","finished","2025-07-04T13:51:36.000Z","1364","l6eaiduh","0.0002","64","0.17643789519334802","40","[256,256,1]","0.00001944255122915629","0.9209658486869788","","","","","","","","","","","","","","","","","","","segmentation","35","1.1025153398513794","0.5686636567115784","39","0.3976396322250366","1.1107782125473022","0.5620472431182861","0.39112335443496704","1.103271484375"
"skilled-sweep-133","0.5742806792259216","0.4030649662017822","1.106581449508667","finished","2025-07-04T13:29:55.000Z","1295","l6eaiduh","0.0002","64","0.16578362137097089","40","[256,256,1]","0.00003827011105779281","0.8826307381587549","","","","","","","","","","","","","","","","","","","segmentation","37","1.1050843000411987","0.5658227205276489","39","0.39495575428009033","1.114437222480774","0.5753790140151978","0.4041575789451599","1.105252027511597"
"splendid-sweep-132","0.5444672107696533","0.3743172883987427","1.1493028402328491","finished","2025-07-04T13:09:15.000Z","1232","l6eaiduh","0.0002","64","0.2358833694681217","40","[256,256,1]","0.000103427001235853","1.1958312601692906","","","","","","","","","","","","","","","","","","","segmentation","38","1.1489508152008057","0.549680233001709","39","0.3793075978755951","1.1516214609146118","0.5466939806938171","0.3764040768146515","1.1461888551712036"
"peachy-sweep-131","0.5561575293540955","0.3854176998138428","1.103657364845276","finished","2025-07-04T12:47:44.000Z","1284","l6eaiduh","0.0002","64","0.20251559774284056","40","[256,256,1]","0.00001313513940637676","1.1158162446447493","","","","","","","","","","","","","","","","","","","segmentation","38","1.0925973653793335","0.5692917704582214","39","0.39845356345176697","1.1070091724395752","0.5570313930511475","0.38627874851226807","1.1027467250823977"
