"Name","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","dropout","epochs","filters","kernel_size","learning_rate","method","metric.goal","metric.name","parameters.batch_sizes","parameters.dropout.distribution","parameters.dropout.max","parameters.dropout.min","parameters.epochs","parameters.filterss","parameters.kernel_sizes","parameters.learning_rate.distribution","parameters.learning_rate.max","parameters.learning_rate.min","parameters.rotation.distribution","parameters.rotation.max","parameters.rotation.min","parameters.translation.distribution","parameters.translation.max","parameters.translation.min","parameters.zoom.distribution","parameters.zoom.max","parameters.zoom.min","program","rotation","run_cap","translation","zoom","epoch/accuracy","epoch/auc","epoch/epoch","epoch/learning_rate","epoch/loss","epoch/precision","epoch/recall","epoch/val_accuracy","epoch/val_auc","epoch/val_loss","epoch/val_precision","epoch/val_recall"
"young-sweep-39","finished","-","","","2025-06-13T03:08:32.000Z","3829","cqk4krib","32","0.007926151964385286","20","16","5","0.00018910733834707927","","","","","","","","","","","","","","","","","","","","","","","","0.010572630501436354","","0.0307806723829368","0.04042028513693122","0.6520000100135803","0.6831189393997192","16","0.00018910733342636377","0.6283705830574036","0.6182265877723694","0.40614888072013855","0.6577895879745483","0.6904186606407166","0.628798246383667","0.6015625","0.4983818829059601"
"misty-sweep-38","finished","-","","","2025-06-13T02:45:30.000Z","1375","cqk4krib","8","0.2084662112740004","20","64","3","0.00014140954174844342","","","","","","","","","","","","","","","","","","","","","","","","0.13599899588384276","","0.16303713967795902","0.19747522929933556","0.597000002861023","0.5753635764122009","5","0.00014140954590402544","0.6706438660621643","0.5360000133514404","0.1626213639974594","0.5512650012969971","0.5360196828842163","0.683819591999054","0.3813559412956238","0.1456310749053955"
"deft-sweep-37","finished","-","","","2025-06-13T02:07:36.000Z","2268","cqk4krib","8","0.27413438747099095","20","64","3","0.0006136416551195019","","","","","","","","","","","","","","","","","","","","","","","","0.1950878774051388","","0.12083028538492165","0.11419119652123952","0.5953333377838135","0.5764833092689514","9","0.0006136416341178119","0.6698318123817444","0.5247747898101807","0.18851132690906525","0.5672436952590942","0.539969801902771","0.6793495416641235","0.3620689511299134","0.06796116381883621"
"polar-sweep-36","finished","-","","","2025-06-13T01:44:39.000Z","1370","cqk4krib","16","0.22716205355325403","20","32","3","0.0008303445278803959","","","","","","","","","","","","","","","","","","","","","","","","0.015936527589343653","","0.16576103585047833","0.12574271591937156","0.5910000205039978","0.5647439360618591","5","0.0008303445065394044","0.670973539352417","0.5243242979049683","0.07847896218299866","0.5645805597305298","0.5601927638053894","0.6812090873718262","0.4482758641242981","0.25242719054222107"
"icy-sweep-35","finished","-","","","2025-06-13T01:14:26.000Z","1810","cqk4krib","16","0.13928073471007496","20","16","5","0.0003277755639739053","","","","","","","","","","","","","","","","","","","","","","","","0.19450076612399597","","0.005698375868267958","0.13524983961076537","0.597000002861023","0.6067296266555786","7","0.0003277755749877542","0.6627403497695923","0.5292841792106628","0.1974110007286072","0.555259644985199","0.5464680194854736","0.6925580501556396","0.449392706155777","0.35922330617904663"
"charmed-sweep-34","finished","-","","","2025-06-13T00:47:49.000Z","1593","cqk4krib","16","0.4960245136292353","20","64","3","0.0005814567878201178","","","","","","","","","","","","","","","","","","","","","","","","0.036524816126756086","","0.17075637928990692","0.0663484293408874","0.6086666584014893","0.6074368357658386","6","0.0005814568139612675","0.6613426804542542","0.5582706928253174","0.2402912676334381","0.5872170329093933","0.5999831557273865","0.6854857802391052","0.4976958632469177","0.34951457381248474"
"happy-grass-43","finished","-","","","2025-06-12T23:33:18.000Z","4464","cqk4krib","32","0.0252563440823792","20","16","5","0.0004280554646544591","","","","","","","","","","","","","","","","","","","","","","","","0.1310366992313656","","0.007688860035436074","0.16875728336828022","0.6370000243186951","0.6862962245941162","19","0.00042805547127500176","0.6279637217521667","0.5899632573127747","0.3899676501750946","0.6324900388717651","0.6765291690826416","0.6398144960403442","0.5523809790611267","0.5631067752838135"
"good-frog-41","finished","-","","","2025-06-12T22:40:57.000Z","2939","cqk4krib","16","0.1456708610624236","20","64","3","0.0002979624948034852","","","","","","","","","","","","","","","","","","","","","","","","0.0074086105186077725","","0.012823109568060698","0.03276909142415576","0.6926666498184204","0.7577977776527405","12","0.0002979624841827899","0.570933997631073","0.6486742496490479","0.5542071461677551","0.6844207644462585","0.7259295582771301","0.6155863404273987","0.6232876777648926","0.5889967679977417"
"ethereal-bird-40","finished","-","","","2025-06-12T21:55:44.000Z","2702","cqk4krib","32","0.12398118576162435","20","16","5","0.0007091606529350989","","","","","","","","","","","","","","","","","","","","","","","","0.04619097440995326","","0.1700341170355325","0.04999111050967762","0.6039999723434448","0.6064782738685608","11","0.0007091606385074556","0.6615786552429199","0.5451127886772156","0.234627828001976","0.59121173620224","0.6221133470535278","0.6694527268409729","0.5043103694915771","0.3786407709121704"
"electric-fire-38","finished","-","","","2025-06-12T21:10:23.000Z","2514","cqk4krib","32","0.4863579916925724","20","32","3","0.0009429817086389768","","","","","","","","","","","","","","","","","","","","","","","","0.19334651565036887","","0.1883415065316603","0.029047316620069295","0.5913333296775818","0.5819172859191895","10","0.000942981685511768","0.6697319746017456","0.5130208134651184","0.15938511490821838","0.5645805597305298","0.5495760440826416","0.706549882888794","0.4695945978164673","0.44983819127082825"
"crimson-thunder-37","finished","-","","","2025-06-12T20:19:57.000Z","3017","cqk4krib","8","0.043417662335251406","20","16","3","0.00033581818690361513","","","","","","","","","","","","","","","","","","","","","","","","0.09020034539427269","","0.18011536609824388","0.0028747415075874197","0.6006666421890259","0.6147761940956116","12","0.00033581818570382893","0.6610094308853149","0.5349264740943909","0.23543688654899597","0.5885486006736755","0.5982406139373779","0.6780173778533936","0.5","0.33980581164360046"
"eternal-sweep-33","finished","-","","","2025-06-12T19:26:30.000Z","2982","cqk4krib","8","0.04066287086888326","20","64","5","0.0009822069550004784","","","","","","","","","","","","","","","","","","","","","","","","0.09972488199440269","","0.018542564675594963","0.03924308471013103","0.6053333282470703","0.6209384799003601","12","0.000982206896878779","0.6586199402809143","0.538690447807312","0.29288026690483093","0.5992010831832886","0.6241415143013","0.6749057769775391","0.5151515007019043","0.4401294589042664"
"lemon-sweep-24","finished","-","","","2025-06-12T17:55:09.000Z","4604","cqk4krib","16","0.1482531502297308","20","64","3","0.00017580100435802244","","","","","","","","","","","","","","","","","","","","","","","","0.08614949324450696","","0.09421690935513856","0.07871960176341429","0.6276666522026062","0.6729345917701721","19","0.0001758010039338842","0.634283185005188","0.5731857419013977","0.3770226538181305","0.6338215470314026","0.6579098105430603","0.6500654816627502","0.5611510872840881","0.5048543810844421"
"glamorous-sweep-23","finished","-","","","2025-06-12T17:16:46.000Z","2298","cqk4krib","32","0.34924156321197813","20","16","5","0.0008176483494582408","","","","","","","","","","","","","","","","","","","","","","","","0.0960293857616405","","0.020137250607210944","0.15051158306177612","0.6169999837875366","0.637105405330658","9","0.0008176483679562807","0.6493342518806458","0.5709624886512756","0.28317153453826904","0.6245006918907166","0.6200376749038696","0.6772210597991943","0.550561785697937","0.4757281541824341"
"dandy-sweep-22","finished","-","","","2025-06-12T16:53:54.000Z","1367","cqk4krib","16","0.05972390442105724","20","64","3","0.0003160584386181493","","","","","","","","","","","","","","","","","","","","","","","","0.06241518307844727","","0.024478881126688813","0.04497442865583112","0.609333336353302","0.6494715213775635","5","0.00031605843105353415","0.6435649991035461","0.5431267023086548","0.3260517716407776","0.5872170329093933","0.6305115222930908","0.6904741525650024","0.4974619150161743","0.31715211272239685"
"clean-sweep-21","finished","-","","","2025-06-12T16:30:42.000Z","1387","cqk4krib","32","0.19798983139934184","20","32","3","0.0007935847497085696","","","","","","","","","","","","","","","","","","","","","","","","0.059781351974161456","","0.174768635818789","0.017426976214042832","0.6019999980926514","0.5999067425727844","5","0.0007935847388580441","0.666155219078064","0.54666668176651","0.1990291327238083","0.5739014744758606","0.5709996819496155","0.684964656829834","0.463087260723114","0.223300963640213"
"grateful-sweep-20","finished","-","","","2025-06-12T16:03:36.000Z","1622","cqk4krib","8","0.3203072923915908","20","64","3","0.00008067449688770276","","","","","","","","","","","","","","","","","","","","","","","","0.15500269483321144","","0.09828117119108984","0.040896534420278054","0.5956666469573975","0.5950839519500732","6","0.00008067449380178005","0.6658375263214111","0.5254988670349121","0.19174757599830627","0.5685752034187317","0.5555397272109985","0.6848862767219543","0.4615384638309479","0.291262149810791"
"rural-sweep-18","finished","-","","","2025-06-12T14:44:21.000Z","4553","cqk4krib","16","0.4004566546330371","20","16","3","0.0009048027744909836","","","","","","","","","","","","","","","","","","","","","","","","0.02643750729068517","","0.08068333172137483","0.05825842643743828","0.6333333253860474","0.6760811805725098","19","0.0009048027568496764","0.6318117380142212","0.5809524059295654","0.3948220014572144","0.6125166416168213","0.661750078201294","0.6427212953567505","0.5489130616188049","0.32686084508895874"
"fluent-sweep-17","finished","-","","","2025-06-12T14:17:19.000Z","1614","cqk4krib","32","0.061144060404755174","20","16","5","0.0002891291681474191","","","","","","","","","","","","","","","","","","","","","","","","0.13857775097004296","","0.041678952727574936","0.030738907399225336","0.5950000286102295","0.6248764395713806","6","0.0002891291806008667","0.657989501953125","0.5195530652999878","0.22572815418243408","0.5845539569854736","0.582846462726593","0.6730105876922607","0.4917127192020416","0.2880258858203888"
"scarlet-sweep-16","finished","-","","","2025-06-12T13:54:06.000Z","1389","cqk4krib","32","0.2867549133954626","20","32","5","0.0008475319212126456","","","","","","","","","","","","","","","","","","","","","","","","0.09470791465618","","0.0925632641815343","0.10908607466848363","0.5910000205039978","0.5914728045463562","5","0.0008475319482386112","0.6671863794326782","0.5099337697029114","0.18689320981502533","0.5685752034187317","0.5681917667388916","0.6796922087669373","0.43801653385162354","0.17152103781700134"
"driven-sweep-15","finished","-","","","2025-06-12T12:37:42.000Z","4579","cqk4krib","8","0.4024703860357532","20","64","3","0.0002138110350098919","","","","","","","","","","","","","","","","","","","","","","","","0.04171126987058971","","0.10119390827152408","0.08046387190442406","0.628333330154419","0.6661174297332764","19","0.00021381102851592004","0.6331970691680908","0.5704307556152344","0.3964401185512543","0.651131808757782","0.6699394583702087","0.6490551829338074","0.5727553963661194","0.598705530166626"
"neat-sweep-14","finished","-","","","2025-06-12T12:11:23.000Z","1575","cqk4krib","8","0.4873970934593722","20","16","3","0.00010650564091115458","","","","","","","","","","","","","","","","","","","","","","","","0.027997041436127468","","0.18360114150556817","0.0008255395960445","0.6086666584014893","0.6134451627731323","6","0.00010650564217939972","0.6599742770195007","0.5576208233833313","0.242718443274498","0.5725699067115784","0.554705023765564","0.6770061254501343","0.42105263471603394","0.10355987399816512"
"balmy-sweep-13","finished","-","","","2025-06-12T11:33:04.000Z","2294","cqk4krib","8","0.3426136902754528","20","16","5","0.0003857005546007601","","","","","","","","","","","","","","","","","","","","","","","","0.13795989195597458","","0.14312168159208816","0.1092575233643765","0.6010000109672546","0.5984060168266296","9","0.0003857005503959954","0.6653131246566772","0.5415778160095215","0.20550161600112915","0.6018641591072083","0.6019710302352905","0.6725251078605652","0.5240384340286255","0.3527508080005646"
"sweepy-sweep-12","finished","-","","","2025-06-12T10:54:46.000Z","2293","cqk4krib","32","0.47424782644642566","20","32","5","0.0007142367441489525","","","","","","","","","","","","","","","","","","","","","","","","0.06817816906694862","","0.17965880770801584","0.1579941186525533","0.6006666421890259","0.5948042869567871","9","0.0007142367539927363","0.6654252409934998","0.5443925261497498","0.18851132690906525","0.5845539569854736","0.6070414185523987","0.6660211682319641","0.2857142984867096","0.006472492124885321"
"jumping-sweep-11","finished","-","","","2025-06-12T10:08:42.000Z","2750","cqk4krib","8","0.46124415663109586","20","16","5","0.0004288870317228083","","","","","","","","","","","","","","","","","","","","","","","","0.10753480729577576","","0.11980394909359264","0.05820742088708308","0.6163333058357239","0.6450814008712769","11","0.0004288870259188115","0.6510517597198486","0.5709515810012817","0.276699036359787","0.5938748121261597","0.6085606217384338","0.6792511343955994","0.5057471394538879","0.5695793032646179"
"giddy-sweep-10","finished","-","","","2025-06-12T09:41:31.000Z","1623","cqk4krib","16","0.23941317180662347","20","16","3","0.0001905075615712063","","","","","","","","","","","","","","","","","","","","","","","","0.1975491890644527","","0.1279406678584777","0.11458708858682784","0.5976666808128357","0.5851986408233643","6","0.0001905075623653829","0.6662715077400208","0.5406162738800049","0.15614886581897736","0.5579227805137634","0.5363968014717102","0.683022141456604","0.41726619005203247","0.1877022683620453"
"polished-sweep-9","finished","-","","","2025-06-12T09:14:24.000Z","1622","cqk4krib","8","0.1994959328926843","20","64","5","0.0007446737654981207","","","","","","","","","","","","","","","","","","","","","","","","0.15649109481260526","","0.031580702504377015","0.16406228823860852","0.5953333377838135","0.5987337231636047","6","0.0007446737727150321","0.6662696003913879","0.522088348865509","0.2103559821844101","0.5952063798904419","0.5943782925605774","0.686204195022583","0.5124378204345703","0.3333333432674408"
"peach-sweep-8","finished","-","","","2025-06-12T07:58:16.000Z","4564","cqk4krib","8","0.4238210977894327","20","64","5","0.0003072234491629318","","","","","","","","","","","","","","","","","","","","","","","","0.18101883270782865","","0.05186622554027112","0.10099752219089504","0.609000027179718","0.6118282675743103","19","0.0003072234394494444","0.6599009037017822","0.5555555820465088","0.25485438108444214","0.59121173620224","0.5940634608268738","0.6698757410049438","0.5049999952316284","0.32686084508895874"
"avid-sweep-7","finished","-","","","2025-06-12T07:19:50.000Z","2302","cqk4krib","8","0.42246959323368055","20","64","3","0.00006115353288484223","","","","","","","","","","","","","","","","","","","","","","","","0.17993781861475236","","0.015627000224145603","0.11716555383164992","0.6029999852180481","0.6117022633552551","9","0.00006115353608038276","0.6604681611061096","0.5423728823661804","0.2330097109079361","0.5712383389472961","0.5466802716255188","0.6848093867301941","0.4663212299346924","0.291262149810791"
"daily-sweep-6","finished","-","","","2025-06-12T06:27:15.000Z","3148","cqk4krib","32","0.11009667857015254","20","32","3","0.000023114955680968453","","","","","","","","","","","","","","","","","","","","","","","","0.15158323608450797","","0.12579085900014025","0.020575996896834536","0.5833333134651184","0.597680389881134","13","0.00002311495518370066","0.6665497422218323","0.4761904776096344","0.11326860636472702","0.5818908214569092","0.5473941564559937","0.6767428517341614","0.44680851697921753","0.06796116381883621"
"zesty-sweep-5","finished","-","","","2025-06-12T06:03:57.000Z","1393","cqk4krib","8","0.32802344688839147","20","64","5","0.0008057442533640455","","","","","","","","","","","","","","","","","","","","","","","","0.16790527501266575","","0.17454768837284296","0.02074413161824684","0.5830000042915344","0.5459280014038086","5","0.0008057442610152066","0.678184986114502","0.4731182754039765","0.10679611563682556","0.5605858564376831","0.5345187783241272","0.6780164837837219","0.4275861978530884","0.2006472498178482"
"morning-sweep-4","finished","-","","","2025-06-12T04:47:19.000Z","4592","cqk4krib","32","0.07229488599118922","20","32","3","0.0009018854719061772","","","","","","","","","","","","","","","","","","","","","","","","0.17141799325703344","","0.04211454641505996","0.06942287455650369","0.612333357334137","0.6230440735816956","19","0.0009018854470923544","0.6555373668670654","0.5578446984291077","0.28478965163230896","0.5832223892211914","0.5936498641967773","0.6727915406227112","0.48181816935539246","0.17152103781700134"
